id,genre,Popularity,Song,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,seconds
3hxIUxnT27p5WcmjGUXNwx,pop,89.0,Shut up My Moms Calling,0.485,0.409,A,-10.711,Minor,0.101,0.325,0.0,0.103,0.376,138.419,audio_features,spotify:track:3hxIUxnT27p5WcmjGUXNwx,https://api.spotify.com/v1/tracks/3hxIUxnT27p5WcmjGUXNwx,https://api.spotify.com/v1/audio-analysis/3hxIUxnT27p5WcmjGUXNwx,164571,4/4,164.571
1Qrg8KqiBpW07V7PNxwwwL,pop,91.0,Kill Bill,0.644,0.735,G#A,-5.747,Major,0.0391,0.0521,0.144,0.161,0.418,88.98,audio_features,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,https://api.spotify.com/v1/tracks/1Qrg8KqiBpW07V7PNxwwwL,https://api.spotify.com/v1/audio-analysis/1Qrg8KqiBpW07V7PNxwwwL,153947,4/4,153.947
4Dvkj6JhhA12EX05fT7y2e,pop,94.0,As It Was,0.52,0.731,F#G,-5.338,Minor,0.0557,0.342,0.00101,0.311,0.662,173.93,audio_features,spotify:track:4Dvkj6JhhA12EX05fT7y2e,https://api.spotify.com/v1/tracks/4Dvkj6JhhA12EX05fT7y2e,https://api.spotify.com/v1/audio-analysis/4Dvkj6JhhA12EX05fT7y2e,167303,4/4,167.303
4OMJGnvZfDvsePyCwRGO7X,pop,92.0,Houdini,0.744,0.789,A,-4.876,Minor,0.059,0.0036,0.00144,0.0947,0.866,116.985,audio_features,spotify:track:4OMJGnvZfDvsePyCwRGO7X,https://api.spotify.com/v1/tracks/4OMJGnvZfDvsePyCwRGO7X,https://api.spotify.com/v1/audio-analysis/4OMJGnvZfDvsePyCwRGO7X,185918,4/4,185.918
1dGr1c8CrMLDpV6mPbImSI,pop,92.0,Lover,0.359,0.543,G,-7.582,Major,0.0919,0.492,1.58e-05,0.118,0.453,68.534,audio_features,spotify:track:1dGr1c8CrMLDpV6mPbImSI,https://api.spotify.com/v1/tracks/1dGr1c8CrMLDpV6mPbImSI,https://api.spotify.com/v1/audio-analysis/1dGr1c8CrMLDpV6mPbImSI,221307,4/4,221.307
6IG3sQ8s9nfk6TUlVzRhbN,pop,86.0,Is It Over Now? (Taylor's Version) (From The Vault),0.595,0.656,C,-7.343,Major,0.037,0.041,0.0,0.122,0.191,99.994,audio_features,spotify:track:6IG3sQ8s9nfk6TUlVzRhbN,https://api.spotify.com/v1/tracks/6IG3sQ8s9nfk6TUlVzRhbN,https://api.spotify.com/v1/audio-analysis/6IG3sQ8s9nfk6TUlVzRhbN,229478,4/4,229.478
3eP13S8D5m2cweMEg3ZDed,pop,86.0,Virginia Beach,0.402,0.514,C#D,-7.322,Minor,0.0471,0.106,0.0,0.181,0.2,120.009,audio_features,spotify:track:3eP13S8D5m2cweMEg3ZDed,https://api.spotify.com/v1/tracks/3eP13S8D5m2cweMEg3ZDed,https://api.spotify.com/v1/audio-analysis/3eP13S8D5m2cweMEg3ZDed,251095,4/4,251.095
2Dct3GykKZ58hpWRFfe2Qd,pop,85.0,Heading South,0.68,0.246,E,-14.112,Major,0.058,0.783,0.0,0.106,0.388,110.23,audio_features,spotify:track:2Dct3GykKZ58hpWRFfe2Qd,https://api.spotify.com/v1/tracks/2Dct3GykKZ58hpWRFfe2Qd,https://api.spotify.com/v1/audio-analysis/2Dct3GykKZ58hpWRFfe2Qd,171693,4/4,171.693
2gyxAWHebV7xPYVxqoi86f,pop,88.0,get him back!,0.546,0.846,F,-5.719,Major,0.181,0.0135,0.0,0.607,0.74,162.043,audio_features,spotify:track:2gyxAWHebV7xPYVxqoi86f,https://api.spotify.com/v1/tracks/2gyxAWHebV7xPYVxqoi86f,https://api.spotify.com/v1/audio-analysis/2gyxAWHebV7xPYVxqoi86f,211141,4/4,211.141
6IPwKM3fUUzlElbvKw2sKl,pop,90.0,we fell in love in october,0.566,0.366,G,-12.808,Major,0.028,0.113,0.181,0.155,0.237,129.96,audio_features,spotify:track:6IPwKM3fUUzlElbvKw2sKl,https://api.spotify.com/v1/tracks/6IPwKM3fUUzlElbvKw2sKl,https://api.spotify.com/v1/audio-analysis/6IPwKM3fUUzlElbvKw2sKl,184154,4/4,184.154
0bILU0UiNDmA5Ff6whhb2R,pop,84.0,Religiously,0.57,0.67,C#D,-6.519,Major,0.0274,0.426,0.0,0.108,0.593,140.924,audio_features,spotify:track:0bILU0UiNDmA5Ff6whhb2R,https://api.spotify.com/v1/tracks/0bILU0UiNDmA5Ff6whhb2R,https://api.spotify.com/v1/audio-analysis/0bILU0UiNDmA5Ff6whhb2R,178723,4/4,178.723
5Se32hEA9raeboZerywxka,pop,82.0,You Broke My Heart,0.465,0.7,A#B,-5.163,Minor,0.0893,0.203,0.0,0.299,0.276,120.854,audio_features,spotify:track:5Se32hEA9raeboZerywxka,https://api.spotify.com/v1/tracks/5Se32hEA9raeboZerywxka,https://api.spotify.com/v1/audio-analysis/5Se32hEA9raeboZerywxka,230709,4/4,230.709
1hjRhYpWyqDpPahmSlUTlc,pop,89.0,Style (Taylor's Version),0.575,0.824,D,-4.823,Major,0.038,0.000418,0.0214,0.0901,0.292,94.971,audio_features,spotify:track:1hjRhYpWyqDpPahmSlUTlc,https://api.spotify.com/v1/tracks/1hjRhYpWyqDpPahmSlUTlc,https://api.spotify.com/v1/audio-analysis/1hjRhYpWyqDpPahmSlUTlc,231000,4/4,231.0
7H0ya83CMmgFcOhw0UB6ow,pop,82.0,Space Song,0.508,0.792,C,-7.311,Minor,0.0297,0.229,0.124,0.145,0.601,147.067,audio_features,spotify:track:7H0ya83CMmgFcOhw0UB6ow,https://api.spotify.com/v1/tracks/7H0ya83CMmgFcOhw0UB6ow,https://api.spotify.com/v1/audio-analysis/7H0ya83CMmgFcOhw0UB6ow,320467,4/4,320.467
741UUVE2kuITl0c6zuqqbO,pop,88.0,Barbie World (with Aqua) [From Barbie The Album],0.77,0.58,C,-8.393,Major,0.247,0.519,0.000127,0.233,0.753,144.072,audio_features,spotify:track:741UUVE2kuITl0c6zuqqbO,https://api.spotify.com/v1/tracks/741UUVE2kuITl0c6zuqqbO,https://api.spotify.com/v1/audio-analysis/741UUVE2kuITl0c6zuqqbO,109750,4/4,109.75
6dgUya35uo964z7GZXM07g,pop,90.0,Nonsense,0.74,0.697,G#A,-4.912,Major,0.034,0.0268,0.0,0.224,0.732,138.992,audio_features,spotify:track:6dgUya35uo964z7GZXM07g,https://api.spotify.com/v1/tracks/6dgUya35uo964z7GZXM07g,https://api.spotify.com/v1/audio-analysis/6dgUya35uo964z7GZXM07g,163648,4/4,163.648
0yc6Gst2xkRu0eMLeRMGCX,pop,90.0,Apocalypse,0.37,0.467,F,-9.013,Major,0.0273,0.0205,0.572,0.109,0.182,94.485,audio_features,spotify:track:0yc6Gst2xkRu0eMLeRMGCX,https://api.spotify.com/v1/tracks/0yc6Gst2xkRu0eMLeRMGCX,https://api.spotify.com/v1/audio-analysis/0yc6Gst2xkRu0eMLeRMGCX,290617,4/4,290.617
56xHMIfQPoe0prrSi3BGhf,pop,88.0,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,0.521,0.366,B,-7.698,Minor,0.034,0.838,4.11e-06,0.12,0.225,141.965,audio_features,spotify:track:56xHMIfQPoe0prrSi3BGhf,https://api.spotify.com/v1/tracks/56xHMIfQPoe0prrSi3BGhf,https://api.spotify.com/v1/audio-analysis/56xHMIfQPoe0prrSi3BGhf,205484,4/4,205.484
4R2kfaDFhslZEMJqAFNpdd,pop,90.0,cardigan,0.613,0.581,C,-8.588,Minor,0.0424,0.537,0.000345,0.25,0.551,130.033,audio_features,spotify:track:4R2kfaDFhslZEMJqAFNpdd,https://api.spotify.com/v1/tracks/4R2kfaDFhslZEMJqAFNpdd,https://api.spotify.com/v1/audio-analysis/4R2kfaDFhslZEMJqAFNpdd,239560,4/4,239.56
3hUxzQpSfdDqwM3ZTFQY0K,pop,91.0,august,0.532,0.623,F,-9.208,Major,0.0331,0.538,7.28e-05,0.0925,0.403,89.937,audio_features,spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,https://api.spotify.com/v1/tracks/3hUxzQpSfdDqwM3ZTFQY0K,https://api.spotify.com/v1/audio-analysis/3hUxzQpSfdDqwM3ZTFQY0K,261923,4/4,261.923
1bDbXMyjaUIooNwFE9wn0N,pop,86.0,Rich Flex,0.561,0.52,B,-9.342,Minor,0.244,0.0503,1.86e-06,0.355,0.424,153.15,audio_features,spotify:track:1bDbXMyjaUIooNwFE9wn0N,https://api.spotify.com/v1/tracks/1bDbXMyjaUIooNwFE9wn0N,https://api.spotify.com/v1/audio-analysis/1bDbXMyjaUIooNwFE9wn0N,239360,3/4,239.36
7KokYm8cMIXCsGVmUvKtqf,pop,88.0,Karma,0.642,0.62,G#A,-7.091,Major,0.0666,0.0734,0.0,0.483,0.0969,90.02,audio_features,spotify:track:7KokYm8cMIXCsGVmUvKtqf,https://api.spotify.com/v1/tracks/7KokYm8cMIXCsGVmUvKtqf,https://api.spotify.com/v1/audio-analysis/7KokYm8cMIXCsGVmUvKtqf,204852,4/4,204.852
34sOdxWu9FljH84UXdRwu1,pop,86.0,all-american bitch,0.43,0.692,F#G,-4.234,Major,0.0429,0.254,4.17e-06,0.148,0.401,156.261,audio_features,spotify:track:34sOdxWu9FljH84UXdRwu1,https://api.spotify.com/v1/tracks/34sOdxWu9FljH84UXdRwu1,https://api.spotify.com/v1/audio-analysis/34sOdxWu9FljH84UXdRwu1,165834,4/4,165.834
2kE2HFBFkJ0VMw3igxYohz,pop,82.0,Wild Ones (feat. Jelly Roll),0.65,0.689,C,-3.543,Major,0.0449,0.0878,0.0,0.172,0.294,136.03,audio_features,spotify:track:2kE2HFBFkJ0VMw3igxYohz,https://api.spotify.com/v1/tracks/2kE2HFBFkJ0VMw3igxYohz,https://api.spotify.com/v1/audio-analysis/2kE2HFBFkJ0VMw3igxYohz,142520,4/4,142.52
1SjsVdSXpwm1kTdYEHoPIT,pop,83.0,Sun to Me,0.505,0.27,A,-9.165,Minor,0.0333,0.593,0.0,0.133,0.557,98.721,audio_features,spotify:track:1SjsVdSXpwm1kTdYEHoPIT,https://api.spotify.com/v1/tracks/1SjsVdSXpwm1kTdYEHoPIT,https://api.spotify.com/v1/audio-analysis/1SjsVdSXpwm1kTdYEHoPIT,163032,4/4,163.032
3EvZ03hGAFwGZ2Ebcu86YH,pop,83.0,Tourniquet,0.593,0.397,F#G,-8.309,Major,0.0329,0.684,7.44e-06,0.0982,0.32,76.703,audio_features,spotify:track:3EvZ03hGAFwGZ2Ebcu86YH,https://api.spotify.com/v1/tracks/3EvZ03hGAFwGZ2Ebcu86YH,https://api.spotify.com/v1/audio-analysis/3EvZ03hGAFwGZ2Ebcu86YH,189053,4/4,189.053
0lizgQ7Qw35od7CYaoMBZb,pop,89.0,Santa Tell Me,0.525,0.621,G,-7.364,Major,0.116,0.0489,0.0,0.294,0.591,191.9,audio_features,spotify:track:0lizgQ7Qw35od7CYaoMBZb,https://api.spotify.com/v1/tracks/0lizgQ7Qw35od7CYaoMBZb,https://api.spotify.com/v1/audio-analysis/0lizgQ7Qw35od7CYaoMBZb,204093,4/4,204.093
42TtHTxWk782ZBiqyOi2d1,pop,84.0,Dawns (feat. Maggie Rogers),0.447,0.441,C,-7.658,Major,0.0456,0.874,4.36e-05,0.188,0.286,122.811,audio_features,spotify:track:42TtHTxWk782ZBiqyOi2d1,https://api.spotify.com/v1/tracks/42TtHTxWk782ZBiqyOi2d1,https://api.spotify.com/v1/audio-analysis/42TtHTxWk782ZBiqyOi2d1,290892,4/4,290.892
7MXVkk9YMctZqd1Srtv4MB,pop,93.0,Starboy,0.679,0.587,G,-7.015,Major,0.276,0.141,6.35e-06,0.137,0.486,186.003,audio_features,spotify:track:7MXVkk9YMctZqd1Srtv4MB,https://api.spotify.com/v1/tracks/7MXVkk9YMctZqd1Srtv4MB,https://api.spotify.com/v1/audio-analysis/7MXVkk9YMctZqd1Srtv4MB,230453,4/4,230.453
5QUIK7ZtziW8kGWo8RqopF,pop,84.0,Now That We Don't Talk (Taylor's Version) (From The Vault),0.8,0.501,C,-9.332,Major,0.034,0.16,7.14e-05,0.0874,0.0831,110.013,audio_features,spotify:track:5QUIK7ZtziW8kGWo8RqopF,https://api.spotify.com/v1/tracks/5QUIK7ZtziW8kGWo8RqopF,https://api.spotify.com/v1/audio-analysis/5QUIK7ZtziW8kGWo8RqopF,146437,4/4,146.437
5Eh1nj7IjV9lwpcKAkidyY,pop,88.0,One Of Your Girls,0.629,0.654,B,-7.852,Minor,0.0584,0.0878,0.00655,0.22,0.799,93.034,audio_features,spotify:track:5Eh1nj7IjV9lwpcKAkidyY,https://api.spotify.com/v1/tracks/5Eh1nj7IjV9lwpcKAkidyY,https://api.spotify.com/v1/audio-analysis/5Eh1nj7IjV9lwpcKAkidyY,181482,4/4,181.482
6T0sEnqjmHISIKwFETeeiP,pop,86.0,Suburban Legends (Taylor's Version) (From The Vault),0.699,0.621,C,-8.739,Major,0.0369,0.198,0.0,0.104,0.344,118.048,audio_features,spotify:track:6T0sEnqjmHISIKwFETeeiP,https://api.spotify.com/v1/tracks/6T0sEnqjmHISIKwFETeeiP,https://api.spotify.com/v1/audio-analysis/6T0sEnqjmHISIKwFETeeiP,171819,4/4,171.819
45wMBGri1PORPjM9PwFfrS,pop,88.0,Blank Space (Taylor's Version),0.737,0.725,C,-5.417,Major,0.0641,0.0976,0.0,0.174,0.755,96.012,audio_features,spotify:track:45wMBGri1PORPjM9PwFfrS,https://api.spotify.com/v1/tracks/45wMBGri1PORPjM9PwFfrS,https://api.spotify.com/v1/audio-analysis/45wMBGri1PORPjM9PwFfrS,231833,4/4,231.833
5mCPDVBb16L4XQwDdbRUpz,pop,86.0,Passionfruit,0.809,0.463,B,-11.377,Major,0.0396,0.256,0.085,0.109,0.364,111.98,audio_features,spotify:track:5mCPDVBb16L4XQwDdbRUpz,https://api.spotify.com/v1/tracks/5mCPDVBb16L4XQwDdbRUpz,https://api.spotify.com/v1/audio-analysis/5mCPDVBb16L4XQwDdbRUpz,298941,4/4,298.941
3YZE5qDV7u1ZD1gZc47ZeR,pop,79.0,Underneath the Tree,0.509,0.812,G#A,-5.439,Major,0.0537,0.00128,1.99e-05,0.214,0.689,159.878,audio_features,spotify:track:3YZE5qDV7u1ZD1gZc47ZeR,https://api.spotify.com/v1/tracks/3YZE5qDV7u1ZD1gZc47ZeR,https://api.spotify.com/v1/audio-analysis/3YZE5qDV7u1ZD1gZc47ZeR,229640,4/4,229.64
2LBqCSwhJGcFQeTHMVGwy3,pop,90.0,Die For You,0.586,0.525,C#D,-7.163,Minor,0.0615,0.111,0.0,0.134,0.508,133.629,audio_features,spotify:track:2LBqCSwhJGcFQeTHMVGwy3,https://api.spotify.com/v1/tracks/2LBqCSwhJGcFQeTHMVGwy3,https://api.spotify.com/v1/audio-analysis/2LBqCSwhJGcFQeTHMVGwy3,260253,4/4,260.253
0OWhKvvsHptt6vnnNUSM9a,pop,82.0,Oklahoma Smokeshow,0.544,0.573,G#A,-5.694,Major,0.0356,0.0958,0.0,0.104,0.233,122.977,audio_features,spotify:track:0OWhKvvsHptt6vnnNUSM9a,https://api.spotify.com/v1/tracks/0OWhKvvsHptt6vnnNUSM9a,https://api.spotify.com/v1/audio-analysis/0OWhKvvsHptt6vnnNUSM9a,211739,4/4,211.739
3azJifCSqg9fRij2yKIbWz,pop,89.0,The Color Violet,0.645,0.534,F#G,-10.8,Minor,0.0479,0.157,0.0,0.0863,0.463,105.02,audio_features,spotify:track:3azJifCSqg9fRij2yKIbWz,https://api.spotify.com/v1/tracks/3azJifCSqg9fRij2yKIbWz,https://api.spotify.com/v1/audio-analysis/3azJifCSqg9fRij2yKIbWz,226467,4/4,226.467
1p80LdxRV74UKvL8gnD7ky,pop,80.0,Blank Space,0.753,0.678,F,-5.421,Major,0.0644,0.085,1.64e-06,0.13,0.583,96.006,audio_features,spotify:track:1p80LdxRV74UKvL8gnD7ky,https://api.spotify.com/v1/tracks/1p80LdxRV74UKvL8gnD7ky,https://api.spotify.com/v1/audio-analysis/1p80LdxRV74UKvL8gnD7ky,231827,4/4,231.827
58BWnoFDNaeM0vwA0K3fqb,pop,90.0,Like Crazy,0.629,0.733,G,-5.445,Major,0.0419,0.0025,0.0,0.357,0.362,120.001,audio_features,spotify:track:58BWnoFDNaeM0vwA0K3fqb,https://api.spotify.com/v1/tracks/58BWnoFDNaeM0vwA0K3fqb,https://api.spotify.com/v1/audio-analysis/58BWnoFDNaeM0vwA0K3fqb,212241,4/4,212.241
2ut4BOQSqxLpcX5MtPjzYa,pop,79.0,Evil Ways (feat. J. Cole),0.56,0.784,C#D,-5.304,Major,0.301,0.0508,0.0,0.221,0.25,78.161,audio_features,spotify:track:2ut4BOQSqxLpcX5MtPjzYa,https://api.spotify.com/v1/tracks/2ut4BOQSqxLpcX5MtPjzYa,https://api.spotify.com/v1/audio-analysis/2ut4BOQSqxLpcX5MtPjzYa,227692,4/4,227.692
6WzRpISELf3YglGAh7TXcG,pop,91.0,Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,0.855,0.678,C#D,-6.276,Major,0.189,0.0569,3.69e-05,0.412,0.852,99.029,audio_features,spotify:track:6WzRpISELf3YglGAh7TXcG,https://api.spotify.com/v1/tracks/6WzRpISELf3YglGAh7TXcG,https://api.spotify.com/v1/audio-analysis/6WzRpISELf3YglGAh7TXcG,215467,4/4,215.467
0VE4kBnHJUgtMf0dy6DRmW,pop,87.0,Getaway Car,0.562,0.689,D,-6.745,Major,0.127,0.00465,2.23e-06,0.0888,0.351,172.054,audio_features,spotify:track:0VE4kBnHJUgtMf0dy6DRmW,https://api.spotify.com/v1/tracks/0VE4kBnHJUgtMf0dy6DRmW,https://api.spotify.com/v1/audio-analysis/0VE4kBnHJUgtMf0dy6DRmW,233627,4/4,233.627
6GGtHZgBycCgGBUhZo81xe,pop,89.0,Say Yes To Heaven,0.49,0.352,F#G,-11.577,Minor,0.0254,0.709,0.0856,0.114,0.166,99.992,audio_features,spotify:track:6GGtHZgBycCgGBUhZo81xe,https://api.spotify.com/v1/tracks/6GGtHZgBycCgGBUhZo81xe,https://api.spotify.com/v1/audio-analysis/6GGtHZgBycCgGBUhZo81xe,209156,4/4,209.156
72kGuWpRiuA149Bn5lDkIO,pop,82.0,We Ride,0.62,0.706,D#E,-4.176,Major,0.0251,0.0755,7.78e-06,0.185,0.591,81.989,audio_features,spotify:track:72kGuWpRiuA149Bn5lDkIO,https://api.spotify.com/v1/tracks/72kGuWpRiuA149Bn5lDkIO,https://api.spotify.com/v1/audio-analysis/72kGuWpRiuA149Bn5lDkIO,188483,4/4,188.483
7aRCf5cLOFN1U7kvtChY1G,pop,83.0,Search & Rescue,0.817,0.44,A#B,-8.482,Minor,0.0734,0.0603,1.42e-06,0.33,0.544,142.024,audio_features,spotify:track:7aRCf5cLOFN1U7kvtChY1G,https://api.spotify.com/v1/tracks/7aRCf5cLOFN1U7kvtChY1G,https://api.spotify.com/v1/audio-analysis/7aRCf5cLOFN1U7kvtChY1G,272113,4/4,272.113
2ZL7WZcjuYKi1KUDtp4kCC,pop,83.0,Spin Bout U,0.773,0.701,G,-6.386,Major,0.0512,0.01,0.0,0.163,0.203,129.963,audio_features,spotify:track:2ZL7WZcjuYKi1KUDtp4kCC,https://api.spotify.com/v1/tracks/2ZL7WZcjuYKi1KUDtp4kCC,https://api.spotify.com/v1/audio-analysis/2ZL7WZcjuYKi1KUDtp4kCC,214589,4/4,214.589
3w3y8KPTfNeOKPiqUTakBh,pop,90.0,Locked out of Heaven,0.726,0.698,F,-4.165,Major,0.0431,0.049,0.0,0.309,0.867,143.994,audio_features,spotify:track:3w3y8KPTfNeOKPiqUTakBh,https://api.spotify.com/v1/tracks/3w3y8KPTfNeOKPiqUTakBh,https://api.spotify.com/v1/audio-analysis/3w3y8KPTfNeOKPiqUTakBh,233478,4/4,233.478
74X2u8JMVooG2QbjRxXwR8,pop,90.0,Perfect Night,0.697,0.82,F,-4.502,Major,0.0308,0.1,0.0,0.0631,0.502,136.054,audio_features,spotify:track:74X2u8JMVooG2QbjRxXwR8,https://api.spotify.com/v1/tracks/74X2u8JMVooG2QbjRxXwR8,https://api.spotify.com/v1/audio-analysis/74X2u8JMVooG2QbjRxXwR8,159080,4/4,159.08
4lIxdJw6W3Fg4vUIYCB0S5,pop,80.0,Style,0.598,0.786,D,-5.572,Major,0.0383,0.00253,0.0016,0.117,0.456,95.019,audio_features,spotify:track:4lIxdJw6W3Fg4vUIYCB0S5,https://api.spotify.com/v1/tracks/4lIxdJw6W3Fg4vUIYCB0S5,https://api.spotify.com/v1/audio-analysis/4lIxdJw6W3Fg4vUIYCB0S5,231000,4/4,231.0
6NFyWDv5CjfwuzoCkw47Xf,pop,87.0,Delicate,0.75,0.404,A,-10.178,Minor,0.0682,0.216,0.000357,0.0911,0.0499,95.045,audio_features,spotify:track:6NFyWDv5CjfwuzoCkw47Xf,https://api.spotify.com/v1/tracks/6NFyWDv5CjfwuzoCkw47Xf,https://api.spotify.com/v1/audio-analysis/6NFyWDv5CjfwuzoCkw47Xf,232253,4/4,232.253
7x9aauaA9cu6tyfpHnqDLo,pop,93.0,Seven (feat. Latto) (Explicit Ver.),0.802,0.832,B,-4.107,Major,0.0434,0.311,0.0,0.0815,0.89,124.997,audio_features,spotify:track:7x9aauaA9cu6tyfpHnqDLo,https://api.spotify.com/v1/tracks/7x9aauaA9cu6tyfpHnqDLo,https://api.spotify.com/v1/audio-analysis/7x9aauaA9cu6tyfpHnqDLo,185427,4/4,185.427
0VjIjW4GlUZAMYd2vXMi3b,pop,91.0,Blinding Lights,0.514,0.73,C#D,-5.934,Major,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,audio_features,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/audio-analysis/0VjIjW4GlUZAMYd2vXMi3b,200040,4/4,200.04
0oPdaY4dXtc3ZsaG17V972,pop,81.0,Feliz Navidad,0.513,0.831,D,-9.004,Major,0.0383,0.55,0.0,0.336,0.963,148.837,audio_features,spotify:track:0oPdaY4dXtc3ZsaG17V972,https://api.spotify.com/v1/tracks/0oPdaY4dXtc3ZsaG17V972,https://api.spotify.com/v1/audio-analysis/0oPdaY4dXtc3ZsaG17V972,182067,4/4,182.067
5sdQOyqq2IDhvmx2lHOpwd,pop,90.0,Super Shy,0.776,0.817,F,-6.018,Minor,0.0748,0.18,3.44e-05,0.146,0.515,149.921,audio_features,spotify:track:5sdQOyqq2IDhvmx2lHOpwd,https://api.spotify.com/v1/tracks/5sdQOyqq2IDhvmx2lHOpwd,https://api.spotify.com/v1/audio-analysis/5sdQOyqq2IDhvmx2lHOpwd,154667,4/4,154.667
045ZeOHPIzhxxsm8bq5kyE,pop,86.0,Out Of The Woods (Taylor's Version),0.547,0.885,C,-5.961,Major,0.0418,0.000512,9.37e-05,0.39,0.192,91.992,audio_features,spotify:track:045ZeOHPIzhxxsm8bq5kyE,https://api.spotify.com/v1/tracks/045ZeOHPIzhxxsm8bq5kyE,https://api.spotify.com/v1/audio-analysis/045ZeOHPIzhxxsm8bq5kyE,235800,4/4,235.8
4RvWPyQ5RL0ao9LPZeSouE,pop,89.0,Everybody Wants To Rule The World,0.645,0.795,G,-12.095,Major,0.0527,0.347,0.00389,0.104,0.535,112.067,audio_features,spotify:track:4RvWPyQ5RL0ao9LPZeSouE,https://api.spotify.com/v1/tracks/4RvWPyQ5RL0ao9LPZeSouE,https://api.spotify.com/v1/audio-analysis/4RvWPyQ5RL0ao9LPZeSouE,251489,4/4,251.489
6AQbmUe0Qwf5PZnt4HmTXv,pop,86.0,Boy's a liar Pt. 2,0.696,0.809,F,-8.254,Major,0.05,0.252,0.000128,0.248,0.857,132.962,audio_features,spotify:track:6AQbmUe0Qwf5PZnt4HmTXv,https://api.spotify.com/v1/tracks/6AQbmUe0Qwf5PZnt4HmTXv,https://api.spotify.com/v1/audio-analysis/6AQbmUe0Qwf5PZnt4HmTXv,131013,4/4,131.013
5gDWsRxpJ2lZAffh5p7K0w,pop,87.0,Stargirl Interlude,0.715,0.47,F,-12.638,Minor,0.0772,0.353,0.0923,0.104,0.426,89.965,audio_features,spotify:track:5gDWsRxpJ2lZAffh5p7K0w,https://api.spotify.com/v1/tracks/5gDWsRxpJ2lZAffh5p7K0w,https://api.spotify.com/v1/audio-analysis/5gDWsRxpJ2lZAffh5p7K0w,111627,4/4,111.627
2XHzzp1j4IfTNp1FTn7YFg,pop,85.0,Love Me,0.669,0.634,B,-6.476,Major,0.0327,0.0125,0.0,0.0946,0.496,124.906,audio_features,spotify:track:2XHzzp1j4IfTNp1FTn7YFg,https://api.spotify.com/v1/tracks/2XHzzp1j4IfTNp1FTn7YFg,https://api.spotify.com/v1/audio-analysis/2XHzzp1j4IfTNp1FTn7YFg,255053,4/4,255.053
3USxtqRwSYz57Ewm6wWRMp,pop,90.0,Heat Waves,0.761,0.525,B,-6.9,Major,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,audio_features,spotify:track:3USxtqRwSYz57Ewm6wWRMp,https://api.spotify.com/v1/tracks/3USxtqRwSYz57Ewm6wWRMp,https://api.spotify.com/v1/audio-analysis/3USxtqRwSYz57Ewm6wWRMp,238805,4/4,238.805
1zi7xx7UVEFkmKfv06H8x0,pop,89.0,One Dance,0.792,0.625,C#D,-5.609,Major,0.0536,0.00776,0.0018,0.329,0.37,103.967,audio_features,spotify:track:1zi7xx7UVEFkmKfv06H8x0,https://api.spotify.com/v1/tracks/1zi7xx7UVEFkmKfv06H8x0,https://api.spotify.com/v1/audio-analysis/1zi7xx7UVEFkmKfv06H8x0,173987,4/4,173.987
7DSAEUvxU8FajXtRloy8M0,pop,92.0,Flowers,0.706,0.691,C,-4.775,Major,0.0633,0.0584,6.99e-05,0.0232,0.632,118.048,audio_features,spotify:track:7DSAEUvxU8FajXtRloy8M0,https://api.spotify.com/v1/tracks/7DSAEUvxU8FajXtRloy8M0,https://api.spotify.com/v1/audio-analysis/7DSAEUvxU8FajXtRloy8M0,200600,4/4,200.6
0KKkJNfGyhkQ5aFogxQAPU,pop,89.0,That's What I Like,0.853,0.56,C#D,-4.961,Major,0.0406,0.013,0.0,0.0944,0.86,134.066,audio_features,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,https://api.spotify.com/v1/tracks/0KKkJNfGyhkQ5aFogxQAPU,https://api.spotify.com/v1/audio-analysis/0KKkJNfGyhkQ5aFogxQAPU,206693,4/4,206.693
7fBv7CLKzipRk6EC6TWHOB,pop,88.0,The Hills,0.585,0.564,C,-7.063,Minor,0.0515,0.0671,0.0,0.135,0.137,113.003,audio_features,spotify:track:7fBv7CLKzipRk6EC6TWHOB,https://api.spotify.com/v1/tracks/7fBv7CLKzipRk6EC6TWHOB,https://api.spotify.com/v1/audio-analysis/7fBv7CLKzipRk6EC6TWHOB,242253,4/4,242.253
5enxwA8aAbwZbf5qCHORXi,pop,87.0,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),0.631,0.518,C,-8.771,Major,0.0303,0.274,0.0,0.088,0.205,93.023,audio_features,spotify:track:5enxwA8aAbwZbf5qCHORXi,https://api.spotify.com/v1/tracks/5enxwA8aAbwZbf5qCHORXi,https://api.spotify.com/v1/audio-analysis/5enxwA8aAbwZbf5qCHORXi,613027,4/4,613.027
